Business Name,Address,City,State,ZIP Code,Phone,Website,Email,LinkedIn URL,Facebook URL,Instagram URL,Twitter URL,Rating,Reviews,Category,Price Level,Place ID
Dinwiddie Amelia Jo DDS,"712 W Walnut St, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 928-5500,https://www.google.com/maps/search/?api=1&query=Dinwiddie%20Amelia%20Jo%20DDS&query_place_id=ChIJm3j4Fe98WogRTvMGKW9JvLU,,,,,,,1,Dentist,,ChIJm3j4Fe98WogRTvMGKW9JvLU
Gray Station Neurology,"5583 Bobby Hicks Hwy, Johnson City, TN 37615",Johnson City,Tennessee,37615,(423) 467-4240,https://www.google.com/maps/search/?api=1&query=Gray%20Station%20Neurology&query_place_id=ChIJczxwdnCJWogRZ1oOm-emjjc,,,,,,,383,Neurologist,,ChIJczxwdnCJWogRZ1oOm-emjjc
Pat Clark D. D. S.,"2018 S Germantown Rd, Germantown, TN 38138",Germantown,Tennessee,38138,(901) 309-3045,http://patclarkdds.com/,,,,,,,15,Dentist,,ChIJgXdSxKWbf4gRAIV6lxvhdxI
Welsh Dentistry,"349 S Main St, Eagleville, TN 37060",Eagleville,Tennessee,37060,(615) 274-2525,http://welshfamilydentistry.com/,info@welshdentistry.com,,,,,,226,Dentist,,ChIJTViQ0syNY4gRlTBIGlt56fU
Dr. Jeremiah Sturgill,"801 Sunset Dr e5, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 282-2333,https://sturgillorthodontics.com/,,,,,,,1,Dentist,,ChIJ06p6RC19WogRWXgAl6A0BZs
Westfield Dental,"114 Westfield Rd SW, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 253-7288,https://www.114westfielddental.com/,,,,,,,5,Dentist,,ChIJ7xBYEGIjXIgRAHSt26Fzyx8
Alden Frank H DDS,"108 Woodlawn Dr # B, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 929-0158,https://www.google.com/maps/search/?api=1&query=Alden%20Frank%20H%20DDS&query_place_id=ChIJ5SbhNDdjWogRKmkgJmE5mTY,,,,,,,1,Dentist,,ChIJ5SbhNDdjWogRKmkgJmE5mTY
Dr. Byron Elliott,"122 E Watauga Ave, Johnson City, TN 37601",Johnson City,Tennessee,37601,(423) 232-5770,https://www.google.com/maps/search/?api=1&query=Dr.%20Byron%20Elliott&query_place_id=ChIJq6qmvQJ9WogR7S1N9p1QkrE,,,,,,,2,Endodontist,,ChIJq6qmvQJ9WogR7S1N9p1QkrE
Heather Hambrick,"701 Med Tech Pkwy STE 300, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 232-8301,https://www.google.com/maps/search/?api=1&query=Heather%20Hambrick&query_place_id=ChIJt_q-mNpiWogRj9r70vIwGgk,,,,,,,1,Dentist,,ChIJt_q-mNpiWogRj9r70vIwGgk
Schwitzerlett Missy,"Parking, Parking lot, 801 Sunset Dr # A3, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 610-0556,https://www.google.com/maps/search/?api=1&query=Schwitzerlett%20Missy&query_place_id=ChIJU9znWS19WogRRo28jpfrxHE,,,,,,,,Dentist,,ChIJU9znWS19WogRRo28jpfrxHE
Tristar Pediatric Dentistry & Orthodontics - Pleasant View,"6509 US-41 ALT, Pleasant View, TN 37146",Pleasant View,Tennessee,37146,(615) 247-7100,http://tristarsmiles.com/,,,,,,,213,Pediatric dentist,,ChIJZ0QHDHjwZIgRZDbz8fQeP_c
"Dr. George D. Karnes, DDS","1409 W Market St #101, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 975-5580,https://www.google.com/maps/search/?api=1&query=Dr.%20George%20D.%20Karnes%2C%20DDS&query_place_id=ChIJj3Tm39F8WogRHTukc29RudM,,,,,,,,Dentist,,ChIJj3Tm39F8WogRHTukc29RudM
Orion Dental Support LLC,"2301 N Roan St, Johnson City, TN 37601",Johnson City,Tennessee,37601,,https://www.google.com/maps/search/?api=1&query=Orion%20Dental%20Support%20LLC&query_place_id=ChIJn9rCADh9WogRaasRTDlzU3Y,,,,,,,,Dentist,,ChIJn9rCADh9WogRaasRTDlzU3Y
Dr. David Juhn,"2333 Knob Creek Rd #12, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 283-7722,https://www.google.com/maps/search/?api=1&query=Dr.%20David%20Juhn&query_place_id=ChIJRWD3Bs9iWogRaQEfoBm4J8U,,,,,,,,Dentist,,ChIJRWD3Bs9iWogRaQEfoBm4J8U
Getman Orthodontics,"9067 Poplar Ave #113, Germantown, TN 38138",Germantown,Tennessee,38138,(901) 723-2103,https://www.getmanortho.com/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&utm_content=germantown&y_source=1_NDg3MDk0MTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,121,Orthodontist,,ChIJrVg4ahuff4gRFqourh5lbDc
Dr. John Stark,"2333 Knob Creek Rd #12, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 283-7722,https://www.google.com/maps/search/?api=1&query=Dr.%20John%20Stark&query_place_id=ChIJRWD3Bs9iWogRMbLCvIY_mtE,,,,,,,,Dentist,,ChIJRWD3Bs9iWogRMbLCvIY_mtE
Monger Michael C DDS,"1000 W Jackson Blvd, Jonesborough, TN 37659",Jonesborough,Tennessee,37659,(423) 788-0118,https://www.google.com/maps/search/?api=1&query=Monger%20Michael%20C%20DDS&query_place_id=ChIJCfWvNUlhWogRelv9zfH-uU0,,,,,,,30,Dentist,,ChIJCfWvNUlhWogRelv9zfH-uU0
Germantown Park Family Dentistry,"8590 Farmington Blvd # 5, Germantown, TN 38139",Germantown,Tennessee,38139,(901) 756-0688,https://www.germantownparkdental.com/,appointments@mikepulidodds.com,,,,,,48,Dentist,,ChIJYbqe6tibf4gRCo9iYNPmmP4
Kevin C Utley LLC,"298 Germantown Bend Cove, Cordova, TN 38018",Cordova,Tennessee,38018,(901) 756-6200,http://utleyorthodontics.com/,,,,,,,43,Orthodontist,,ChIJUVxpwoubf4gRaliUZ4HKkC0
Scherz Dental,"Karl-Weiss-Straße 3b, 15366 Hoppegarten",Hoppegarten,,15366,030 9928080,https://www.scherzdental.de/,info@scherzdental.de,,,,,,2,Dental laboratory,,ChIJzUoEaBVKqEcRO5Qkx7d9-pc
Holland Sarah,"1301 Sunset Dr Ste 1, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 929-7146,https://www.google.com/maps/search/?api=1&query=Holland%20Sarah&query_place_id=ChIJUUTXeNRiWogROPSbQ1w1qSI,,,,,,,,Dentist,,ChIJUUTXeNRiWogROPSbQ1w1qSI
"Jack Holly, DDS","417 Hudson Dr, Elizabethton, TN 37643",Elizabethton,Tennessee,37643,(423) 543-4141,https://martindentistry.net/locations/jack-holly-elizabethton-tn/?utm_source=google&utm_medium=gbp&utm_campaign=google_business,,,,,,,818,Dentist,,ChIJ93FRjsR_WogRuTn44zlcUBA
"Kimberly Dryden Pitts DDS, PC","3320 Memorial Blvd, Murfreesboro, TN 37129",Murfreesboro,Tennessee,37129,(615) 890-4587,https://kimpittsdds.com/,smilepartner@icloud.com,,,,,,334,Dentist,,ChIJX_tiglMGZIgR_wiC4AErmKc
Ascension Saint Thomas,"300 Great Circle Rd, Nashville, TN 37228",Nashville,Tennessee,37228,(615) 338-9077,http://www.saintthomasbehavioral.com/?utm_source=Google&utm_medium=organic&utm_campaign=listing&utm_term=brand,,,,,,,65,Mental health service,,ChIJPZYecYZnZIgRnTJ4iVQ8o5M
Cumberland Surgical Arts and Associates,"2524 TN-49E Suite C, Pleasant View, TN 37146",Pleasant View,Tennessee,37146,(931) 552-3292,https://www.cumberlandsurgicalarts.com/,cumberlandsurgicalarts@gmail.com,,,,,,51,Oral surgeon,,ChIJNd-oPh_xZIgRoWWwlqdIstk
"East Tennessee Family Dentistry, Deane Hill","6311 Kingston Pike #8w, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 584-8630,http://www.deanehilldentistry.com/,,,,,,,6,Cosmetic dentist,,ChIJ145pQT0jXIgRsDTlYj9geYg
Judge Arwinder S DDS,"520 W Oakland Ave #6, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 926-5800,https://www.google.com/maps/search/?api=1&query=Judge%20Arwinder%20S%20DDS&query_place_id=ChIJA8AV6K1iWogRR_s2UtfCKQE,,,,,,,,Dentist,,ChIJA8AV6K1iWogRR_s2UtfCKQE
"Dr. John G. Langenbrunner, DMD","712 W Walnut St, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 928-5500,https://www.google.com/maps/search/?api=1&query=Dr.%20John%20G.%20Langenbrunner%2C%20DMD&query_place_id=ChIJ17ACPu98WogR1Z0mzrh2DiU,,,,,,,4,Dentist,,ChIJ17ACPu98WogR1Z0mzrh2DiU
O,,,,,(423) 854-8830,https://www.google.com/maps/search/?api=1&query=O&query_place_id=ChIJK5GIA89iWogRg07FOmmbURA,,,,,,,6,Orthodontist,,ChIJK5GIA89iWogRg07FOmmbURA
Dr. Riley Sturgill,"2800 Peoples St Ste 60, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 930-8585,https://www.sturgillendo.com/meet-dr-sturgill/,,,,,,,1,Endodontist,,ChIJcfWrg7RiWogRHNgyjBg7Qyc
Martin Dentistry of Elizabethton,"208 Parkway Blvd, Elizabethton, TN 37643",Elizabethton,Tennessee,37643,(423) 543-5200,https://martindentistry.net/locations/martin-dentistry-elizabethton-tn/?utm_source=google&utm_medium=gbp&utm_campaign=google_business,,,,,,,977,Dentist,,ChIJPS3g3Mh_WogRpfpdtUkX3VY
Wilder Melissa,"1301 Sunset Dr Ste 1, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 929-7146,https://www.google.com/maps/search/?api=1&query=Wilder%20Melissa&query_place_id=ChIJUUTXeNRiWogRjiYN3oeQfWc,,,,,,,,Dentist,,ChIJUUTXeNRiWogRjiYN3oeQfWc
"Milligan Smiles - Jayma S Claus, DDS, PC","1331 Milligan Hwy, Johnson City, TN 37601",Johnson City,Tennessee,37601,(423) 926-3311,http://www.milligansmiles.com/,,,,,,,4,Cosmetic dentist,,ChIJ48eFY659WogRRBLTTi27Akc
Benjamin Denture Repair Lab,"2601 Carr St, Chattanooga, TN 37408",Chattanooga,Tennessee,37408,(423) 756-5070,https://www.google.com/maps/search/?api=1&query=Benjamin%20Denture%20Repair%20Lab&query_place_id=ChIJvbL-rtJdYIgRKf6oeYieXm0,,,,,,,56,Dentist,,ChIJvbL-rtJdYIgRKf6oeYieXm0
American Family Dentistry Germantown,"7700 Poplar Ave Ste. 212, Germantown, TN 38138",Germantown,Tennessee,38138,(901) 657-3729,http://afdgermantown.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,,,,,,,591,Dentist,,ChIJq-R53Kebf4gRuwGK99XlqJs
"John M. Workman, DDS","7146 Nolensville Rd #103, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 776-2565,http://www.docharr.com/,,,,,,,,Dentist,,ChIJP6DL7UZxZIgRYoEfPr0fng0
Imperial Dental Care,"537 E Main St, Hendersonville, TN 37075",Hendersonville,Tennessee,37075,(615) 822-0833,http://imperialdentaltn.com/,,,,,,,163,Dentist,,ChIJ0wQ8ZS1BZIgR-iFhjmTtlhc
Espen Ross E Helganes Tannlege,"Kongegata 31, 3256 Larvik",Larvik,,3256,33 18 14 35,https://www.google.com/maps/search/?api=1&query=Espen%20Ross%20E%20Helganes%20Tannlege&query_place_id=ChIJkaOTyr3pRkYRWCbczZX9q38,,,,,,,8,Dentist,,ChIJkaOTyr3pRkYRWCbczZX9q38
"Dr. Tiffany R. McClaran, DDS, MDS","7263 Nolensville Rd # 2, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 846-3550,https://mcclaranortho.com/,,,,,,,3,Orthodontist,,ChIJ8xNhtrZ-ZIgRTxNmmrsRomg
Engle Family Dentistry,"335 W Main St suite j, Gallatin, TN 37066",Gallatin,Tennessee,37066,(615) 452-6191,https://www.englefamilydental.com/,,,,,,,42,Dentist,,ChIJRc60wHgwZIgRvcWAttseILo
Dr. Jason Cunningham,"2806 W Market St, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 232-7343,https://www.google.com/maps/search/?api=1&query=Dr.%20Jason%20Cunningham&query_place_id=ChIJ___b6jBjWogRI5KLcLAgL4Q,,,,,,,3,Dentist,,ChIJ___b6jBjWogRI5KLcLAgL4Q
"Dr. Buffy Storm, DDS, MS","Middle Tennessee Endodontics, PLLC, 2606 Merchants Walk, Murfreesboro, TN 37128",Murfreesboro,Tennessee,37128,(615) 896-5758,https://www.mtendo.com/meet-dr-buffy-storm/,office@mtendo.com,,,,,,118,Endodontist,,ChIJO5gg3cD5Y4gRwIT7yuPz2SI
"W. Jeff Banyas, D.D.S.","216 W Watauga Ave, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 928-0265,http://www.banyasandmirandadds.com/,,,,,,,2,Dentist,,ChIJV1XFquN8WogRPKAR4gx3n04
ETSU Health Dental Hygiene Clinic,"Lamb Hall Ground Floor Breezeway, 156 S Dossett Dr, Johnson City, TN 37614",Johnson City,Tennessee,37614,(423) 439-4514,https://www.etsuhealth.org/services/dental-hygiene/default.php,etsu.webteam@gmail.com,,,,,,6,Dentist,,ChIJg1uYCVJ9WogR0uwAjxp7K-I
"Michael Mefford, D.M.D., F.I.C.D.","2674 Peoples St Suite 40, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 434-1370,http://www.blueridgedentalgrouptn.com/,info@blueridgedentalgrouptn.com,,,,,,3,Dentist,,ChIJ2bbi6jBjWogR4iON1Y6heaE
Gayle Cox,"203 Broyles Dr STE 302, Johnson City, TN 37601",Johnson City,Tennessee,37601,(423) 282-1562,https://www.drcoxdentist.com/about-us/,,,,,,,4,Dentist,,ChIJAQDAWUd9WogRBOxq0p2I9p4
Piercy Joel C DDS,"2319 Browns Mill Rd, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 282-1591,https://www.google.com/maps/search/?api=1&query=Piercy%20Joel%20C%20DDS&query_place_id=ChIJN5UXKzZ9WogRRrehpXgA4s8,,,,,,,8,Dentist,,ChIJN5UXKzZ9WogRRrehpXgA4s8
Dr. Benjamin Haws,"1627 Old Gray Station Rd Suite 1, Johnson City, TN 37615",Johnson City,Tennessee,37615,(423) 328-0329,http://www.hawsorthodontics.com/,,,,,,,2,Orthodontist,,ChIJD8YRLz-IWogRgROHF0IVFjs
"Robert M. Kelso, DDS","6231 Highland Pl Way #202, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 290-1332,https://www.knoxdentist.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,,,,,,,43,Dentist,,ChIJnR3U1VEjXIgRQJknI1Ip-c8
21st Century Dentistry,"2200 21st Ave S #101, Nashville, TN 37212",Nashville,Tennessee,37212,(615) 383-4747,https://21dentistry.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb+website+button,info@21dentistry.com,,,,,,324,Dentist,,ChIJyxirTx9kZIgRNSI2fNdBaaY
Stein Dental Care,"99 White Bridge Rd #204, Nashville, TN 37205",Nashville,Tennessee,37205,(615) 989-6882,https://www.stein.dental/?utm_source=google&utm_medium=local&utm_campaign=gmb,,,,,,,348,Dentist,,ChIJHdGCOdRjZIgRf_FMgHV90Y0
Knoxville Pediatric Dentistry - Bearden,"705 Gate Ln #101, Knoxville, TN 37909",Knoxville,Tennessee,37909,(865) 522-5437,https://www.kpdentistry.com/bearden-office/?utm_source=gbp&utm_medium=organic&utm_campaign=bearden&utm_content=listing,,,,,,,992,Pediatric dentist,,ChIJVcSCrlUjXIgRQL2poeI1ce8
M K Dental Lab,"180 Ivy Ct, Ashland City, TN 37015",Ashland City,Tennessee,37015,(615) 792-1510,https://www.google.com/maps/search/?api=1&query=M%20K%20Dental%20Lab&query_place_id=ChIJH9_e0FLpZIgRmRyN5DaloXM,,,,,,,3,Dental laboratory,,ChIJH9_e0FLpZIgRmRyN5DaloXM
Battle w C DDS,"7015 Kingston Pike, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 584-2131,https://www.google.com/maps/search/?api=1&query=Battle%20w%20C%20DDS&query_place_id=ChIJE0k9Pa8kXIgR_x5YCRI35u8,,,,,,,2,Dentist,,ChIJE0k9Pa8kXIgR_x5YCRI35u8
Periodontics & Implant Dentistry of Middle Tennessee,"1255 N Highland Ave A, Murfreesboro, TN 37130",Murfreesboro,Tennessee,37130,(615) 890-7186,http://www.middletennesseeperio.com/,,,,,,,108,Periodontist,,ChIJASm6Pn_4Y4gR9k8njAcj5us
Wilco Dental,"2000 Tollgate Blvd #205, Thompson's Station, TN 37179",Thompson's Station,Tennessee,37179,(615) 538-8204,https://www.wilcodentaltn.com/,info@wilcodentaltn.com,,,,,,161,Dentist,,ChIJd8OZ8HiBY4gRJnAgNkh0NGM
Gardner Kie DDS,"3418 Lake Crossing Ln, Knoxville, TN 37920",Knoxville,Tennessee,37920,(865) 579-3762,https://www.google.com/maps/search/?api=1&query=Gardner%20Kie%20DDS&query_place_id=ChIJ_TKTDusiXIgRYN0zcH6eBhg,,,,,,,11,Dentist,,ChIJ_TKTDusiXIgRYN0zcH6eBhg
VA Dental Clinic,"8401 Kingston Pike, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 769-6400,https://www.va.gov/DENTAL/Dental-Clinic-Locations-Finder.asp,fl.naples@guitarsforvets.org,,,,,,4,Dental clinic,,ChIJN8ziHgAlXIgRfX6_7Mih5rA
"Elizabeth Evans, DDS — Knoxville Pediatric Dentist","6207 Highland Pl Way STE 101, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 851-9347,https://www.beardenpediatricdentistry.com/,info@beardenpediatricdentistry.com,,,,,,2,Pediatric dentist,,ChIJycw_AUQ9XIgRCHMSQvBUszM
Eurodent Trondheim Tannklinikk,"Innherredsveien 2C, 7042 Trondheim",Trondheim,,7042,41 36 22 64,https://www.eurodent.no/tannlege-trondheim/?utm_source=GMBlisting&utm_medium=organic,trondheim@eurodent.no,,,,,,197,Dentist,,ChIJK_ahJCAxbUYRv7tS8xdCsRo
Wild About Smiles! Pediatric Dentistry & Orthodontics,"614 E Clark Blvd, Murfreesboro, TN 37130",Murfreesboro,Tennessee,37130,(615) 890-0885,https://www.wildaboutsmiles4kids.com/,,,,,,,1107,Pediatric dentist,,ChIJGYK4BoD4Y4gRcm0hF099DXQ
Smile Studio – now part of Scenic City Orthodontics,"1705 Market St STE 109, Chattanooga, TN 37408",Chattanooga,Tennessee,37408,(423) 855-4201,http://smilestudio204.com/,info@sceniccityortho.com,,,,,,63,Orthodontist,,ChIJfxRQXH9eYIgRLV0bGdevaaI
Birdwell & Mutlak Dentistry,"990 Elliston Way Suite 103, Thompson's Station, TN 37179",Thompson's Station,Tennessee,37179,(615) 550-4620,http://birdwelldentist.com/,Info@birdwelldentist.com,,,,,,512,Dentist,,ChIJtWWbZe14Y4gRr6VDhvW0J6k
Fain Walter D DDS,"2607 Kingston Pike Ste 185, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 524-4697,https://www.google.com/maps/search/?api=1&query=Fain%20Walter%20D%20DDS&query_place_id=ChIJdTMcjkQ9XIgRKhHv6PZZibg,,,,,,,1,Dentist,,ChIJdTMcjkQ9XIgRKhHv6PZZibg
Dental Rønneberg,"Langgata 50, 4306 Sandnes",Sandnes,,4306,47 99 88 77,http://xn--tannlegernneberg-txb.no/,post@tannlegeronneberg.no,,,,,,12,Dentist,,ChIJTeAEB1k2OkYR5lSwFa9bt7A
Springwater Dental Institute,"2923 Alcoa Hwy, Knoxville, TN 37920",Knoxville,Tennessee,37920,(865) 579-3762,https://www.google.com/maps/search/?api=1&query=Springwater%20Dental%20Institute&query_place_id=ChIJpbwkD-siXIgRbhRnWYX6PqM,,,,,,,24,Dentist,,ChIJpbwkD-siXIgRbhRnWYX6PqM
Donald R Harrell & Associates,"6701 Baum Dr, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 588-0535,https://www.google.com/maps/search/?api=1&query=Donald%20R%20Harrell%20%26%20Associates&query_place_id=ChIJhW-mUlojXIgRSzyahYgcQ9o,,,,,,,16,Dentist,,ChIJhW-mUlojXIgRSzyahYgcQ9o
Ty tannklinikk Midtbyen,"Olav Tryggvasons gt. 24, 7011 Trondheim",Trondheim,,7011,72 60 60 30,https://www.tytannklinikk.no/,midtbyen@tytannklinikk.no,,,,,,130,Dentist,,ChIJ3cW_eJwxbUYR5tlINvDeKFo
Center For Family & Implant Dentistry,"252 Westfield Dr, Kingsport, TN 37664",Kingsport,Tennessee,37664,(423) 343-5121,https://www.tenndentistry-implants.com/,,,,,,,5,Dentist,,ChIJDxvs-qOMWogROai_4lfn2GE
Franklin Dental Co.,"1113 Murfreesboro Rd #113, Franklin, TN 37064, United States",Franklin,Tennessee,37064,+1 615-721-7970,http://www.franklindentalco.com/,hello@franklindentalco.com,,,,,,148,Dentist,,ChIJjayEotp_ZIgRrkw7e_y4bF0
Scenic City Orthodontics,"1705 Market St STE 109, Chattanooga, TN 37408",Chattanooga,Tennessee,37408,(423) 855-4201,http://sceniccityortho.com/,,,,,,,285,Orthodontist,,ChIJX00dmrRdYIgRX74LxC2iGZA
Cornerstone Dental Arts- Executive Park,"8925 Executive Park Dr, Knoxville, TN 37923, United States",Knoxville,Tennessee,37923,+1 865-693-8871,https://www.whatasmile.com/,info@whatasmile.com,,,,,,58,Dentist,,ChIJYwhK6T8lXIgRGZVvLAqgNL4
"Eurodent Bergen tannklinikk, oralkirurgi og tannregulering.","Strandgaten 6, 5013 Bergen",Bergen,,5013,55 61 20 90,https://www.eurodent.no/tannlege-bergen/?utm_source=GMBlisting&utm_medium=organic,bergen@eurodent.no,,,,,,235,Dentist,,ChIJZ-MMqAL8PEYRcV-lh3iYxpY
Nashville Pediatric Dentistry,"130 Seaboard Ln #A-1, Franklin, TN 37067",Franklin,Tennessee,37067,(615) 905-8920,http://www.nashvillekidsdentist.com/,,,,,,,218,Pediatric dentist,,ChIJ2XSS9xB8ZIgR3tcCN5GJXYY
Knoxville Cosmetic Dentistry,"10642 Deerbrook Dr, Knoxville, TN 37922, United States",Knoxville,Tennessee,37922,+1 865-966-4035,https://www.google.com/maps/search/?api=1&query=Knoxville%20Cosmetic%20Dentistry&query_place_id=ChIJ73pzNAEvXIgRHZ2PCqxoIuo,,,,,,,284,Dentist,,ChIJ73pzNAEvXIgRHZ2PCqxoIuo
University General Dentists,"10000 Kingston Pike, Knoxville, TN 37922, United States",Knoxville,Tennessee,37922,+1 865-500-5700,https://www.utknoxvilledentists.com/,gendent@utmck.edu,,,,,,209,Dentist,,ChIJpW8cKoEvXIgRNCbtFIt-gnI
Knoxville Endodontics,"8029 Ray Mears Blvd, Knoxville, TN 37919",Knoxville,Tennessee,37919,(865) 560-1996,https://www.knoxendo.com/,,,,,,,380,Endodontist,,ChIJZcuFEcMkXIgRyPp1f_qfGjc
Regional Center For Oral Surgery,"37604, 1021 W Oakland Ave STE 109, Johnson City, TN 37604",Johnson City,TN,37604,(423) 283-4555,https://www.johnsoncityoralsurgery.com/,,,,,,,12,Oral surgeon,,ChIJPyvPAftjWogRb7b8U0mNyhk
Cameron Angela R DDS,"189 Corporate Dr, Johnson City, TN 37601",Johnson City,Tennessee,37601,(423) 928-8359,http://www.sophisticated-smiles.com/,,,,,,,5,Dentist,,ChIJ0fMUGcRiWogRVYIMU4p9XiM
Colonial Dental formerly Dr. Hathcote DDS,"3189 Kirby Whitten Rd STE 101, Bartlett, TN 38134",Bartlett,Tennessee,38134,(901) 388-3150,http://www.colonial.dental/,,,,,,,10,Dentist,,ChIJHUsIUFidf4gR5c-qAAok3xc
"William D. Compton, D.D.S.","2026 Exeter Rd #1, Germantown, TN 38138",Germantown,Tennessee,38138,(901) 754-2500,http://www.wdcomptondds.com/,,,,,,,8,Dentist,,ChIJCXZ-gbCbf4gReFun-d6LL3E
Smith C Chad DDS,"1762 State Hwy 48 a, Clarksville, TN 37040",Clarksville,Tennessee,37040,(931) 614-7935,https://www.google.com/maps/search/?api=1&query=Smith%20C%20Chad%20DDS&query_place_id=ChIJy-uoqQ7aZIgR_pBSjB9eL2A,,,,,,,,Dentist,,ChIJy-uoqQ7aZIgR_pBSjB9eL2A
"Baker Darlington, DDS","7675 Wolf River Cir STE 201, Germantown, TN 38138",Germantown,Tennessee,38138,(901) 681-0777,https://persondds.com/,,,,,,,1,Dentist,,ChIJSVasu4ybf4gRVDsXam0kB8c
Knoxville Smiles at Malone & Costa Dentistry,"264 S Peters Rd, Knoxville, TN 37923",Knoxville,Tennessee,37923,(865) 539-1776,https://www.knoxvillesmiles.com/?utm_source=google.com&utm_medium=business+profile,,,,,,,1013,Dentist,,ChIJ0S2zOA0lXIgRsIBvNKkysZU
Dr. Carol Baxter,"7146 Nolensville Rd #103, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 776-2565,https://www.docharr.com/,,,,,,,,Dentist,,ChIJW7L77EZxZIgRbyp9kbsZsKk
Dr. Carol Nixon,"7180 Nolensville Rd Ste 1D, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 283-0086,https://firstimpressionskids.com/,,,,,,,,Dentist,,ChIJ__-DWk9xZIgRdtvG00H5AFU
Eurodent Oslo tannklinikk og oralkirurgi,"Akersgata 16, 0158 Oslo",Oslo,,0158,21 06 66 66,https://www.eurodent.no/tannlege-oslo?utm_source=GMBlisting&utm_medium=organic,bergen@eurodent.no,,,,,,222,Dentist,,ChIJ3yFl5YduQUYRPvxu2QOc_7c
Elite Endodontics,"7186 Nolensville Rd Suite B, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 669-5485,http://eliteendotn.com/,%20info@eliteendotn.com,,,,,,60,Endodontist,,ChIJg5_zNFhxZIgRL08oYaotmiA
McClaran Orthodontics,"7263 Nolensville Rd Suite 2, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 846-3550,https://mcclaranortho.com/,,,,,,,198,Orthodontist,,ChIJZyLvWghxZIgR7LDBvnY-1zo
Dr. Jillian Nyquist,"7146 Nolensville Rd Suite 101, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 776-3442,https://www.google.com/maps/search/?api=1&query=Dr.%20Jillian%20Nyquist&query_place_id=ChIJ___v7EZxZIgRh2ssX18Hj2E,,,,,,,1,Dentist,,ChIJ___v7EZxZIgRh2ssX18Hj2E
"Cool Springs Family Dentistry, PLLC","1894 General George Patton Dr Ste200, Franklin, TN 37067",Franklin,Tennessee,37067,(615) 942-7811,http://www.coolspringsdentistry.com/,coolspringsdentistry@gmail.com,,,,,,156,Dentist,,ChIJHxl-4d17ZIgRrWdDYEl8s_Y
Emergency Dentist 24/7 Nolensville,"7340 Nolensville Rd STE 103, Nolensville, TN 37135",Nolensville,Tennessee,37135,(615) 616-9664,https://www.emergencydentalservice.com/emergencydentist/nolensville-tn-definition-dental-and-wellness-spa,,,,,,,,Dentist,,ChIJnX-uHV93ZIgRhGefkNHgLq4
Boro Endodontics,"1136 Dow St, Murfreesboro, TN 37130",Murfreesboro,Tennessee,37130,(615) 624-8545,http://boroendo.com/,,,,,,,242,Endodontist,,ChIJsxFVOqr5Y4gRTn4SEGExkaQ
Titan Dental,"2176 Hillsboro Rd #114, Franklin, TN 37069",Franklin,Tennessee,37069,(615) 435-3888,http://www.titandental.com/,,,,,,,28,Dentist,,ChIJx9hi_UN9ZIgRjeVZPvvplX8
Gray Station Dental: Turner Richard DMD,"100 Chapel St, Johnson City, TN 37615",Johnson City,Tennessee,37615,(423) 926-5000,http://www.graystationdental.com/,,,,,,,2,Dentist,,ChIJZ94HQ9WLWogRQA2I3Jhnm1U
